#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20150601_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Apr 23, 2024)
#  3. Bx (nT), GSE
#  4. By (nT), GSM, determined from post-shift GSE components
#  5. Bz (nT), GSM, determined from post-shift GSE components
#  6. Flow Speed (km/s), GSE
#  7. Proton density (n/cc) (last currently-available OMNI plasma data Apr 23, 2024)
#  8. Temperature (K)
#  9. Flow pressure (nPa)
#       NOTES:  Derived parameters are obtained from the following equations. Flow pressure = (2*10**-6)*Np*Vp**2 nPa (Np in cm**-3, Vp in km/s, subscript p for proton)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,MAG_AVG_B-VECTOR_nT,BX__GSE_nT,BY__GSM_nT,BZ__GSM_nT,FLOW_SPEED__GSE_km/s,PROTON_DENSITY_n/cc,TEMPERATURE_K,FLOW_PRESSURE_nPa
2015-06-02T13:51:00.000Z,5.58000,-3.49000,3.44000,2.64000,320.000,5.74000,28682.0,1.18000
2015-06-02T13:52:00.000Z,5.60000,-3.63000,3.43000,2.42000,315.300,5.89000,32188.0,1.17000
2015-06-02T13:53:00.000Z,5.61000,-2.59000,3.29000,3.72000,313.300,6.42000,40731.0,1.26000
2015-06-02T13:54:00.000Z,5.64000,-2.75000,3.95000,2.93000,320.000,5.36000,24888.0,1.10000
2015-06-02T13:55:00.000Z,5.66000,-3.05000,3.87000,2.76000,320.100,5.35000,24711.0,1.10000
2015-06-02T13:56:00.000Z,5.65000,-2.92000,4.07000,2.59000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T13:57:00.000Z,5.63000,-2.88000,3.96000,2.77000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T13:58:00.000Z,5.58000,-2.40000,3.27000,3.73000,318.300,6.76000,36285.0,1.37000
2015-06-02T13:59:00.000Z,5.54000,-2.15000,2.68000,4.33000,318.300,6.76000,36285.0,1.37000
2015-06-02T14:00:00.000Z,5.44000,-2.72000,2.86000,3.73000,319.000,5.96000,25425.0,1.21000
2015-06-02T14:01:00.000Z,5.54000,-2.91000,3.03000,3.61000,319.000,5.96000,25425.0,1.21000
2015-06-02T14:02:00.000Z,9999.99,9999.99,9999.99,9999.99,319.000,5.96000,25425.0,1.21000
2015-06-02T14:03:00.000Z,5.53000,-2.73000,3.07000,3.68000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:04:00.000Z,5.50000,-2.58000,3.17000,3.64000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:05:00.000Z,5.57000,-2.27000,2.64000,4.30000,325.700,6.19000,23599.0,1.31000
2015-06-02T14:06:00.000Z,5.61000,-2.06000,2.44000,4.45000,325.700,6.19000,23599.0,1.31000
2015-06-02T14:07:00.000Z,5.65000,-2.12000,2.35000,4.45000,317.300,6.02000,28963.0,1.21000
2015-06-02T14:08:00.000Z,5.67000,-2.18000,2.45000,4.36000,318.800,6.21000,27740.0,1.26000
2015-06-02T14:09:00.000Z,5.76000,-2.02000,1.95000,5.01000,320.500,6.33000,27767.0,1.30000
2015-06-02T14:10:00.000Z,5.87000,-0.350000,0.710000,5.82000,325.500,6.46000,27012.0,1.37000
2015-06-02T14:11:00.000Z,5.89000,-0.440000,0.840000,5.81000,328.000,6.44000,25003.0,1.39000
2015-06-02T14:12:00.000Z,5.90000,-0.360000,0.770000,5.83000,330.200,5.96000,20661.0,1.30000
2015-06-02T14:13:00.000Z,6.01000,-0.770000,0.740000,5.91000,329.500,5.90000,20665.0,1.28000
2015-06-02T14:14:00.000Z,6.01000,-0.800000,0.600000,5.92000,325.800,5.56000,20814.0,1.18000
2015-06-02T14:15:00.000Z,5.97000,-0.770000,0.190000,5.92000,325.800,5.56000,20874.0,1.18000
2015-06-02T14:16:00.000Z,5.96000,-0.670000,0.00000,5.92000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:17:00.000Z,5.86000,-0.760000,0.500000,5.79000,326.100,5.80000,21360.0,1.23000
2015-06-02T14:18:00.000Z,5.82000,-0.740000,0.540000,5.75000,326.100,5.80000,21360.0,1.23000
2015-06-02T14:19:00.000Z,5.85000,-0.450000,0.140000,5.81000,327.400,6.32000,24645.0,1.35000
2015-06-02T14:20:00.000Z,5.67000,-0.530000,-0.0200000,5.62000,327.700,6.45000,25425.0,1.39000
2015-06-02T14:21:00.000Z,5.63000,-0.540000,0.240000,5.59000,325.900,5.99000,23047.0,1.27000
2015-06-02T14:22:00.000Z,5.63000,-0.250000,0.0400000,5.61000,325.500,5.87000,22442.0,1.24000
2015-06-02T14:23:00.000Z,5.57000,-0.450000,0.610000,5.35000,327.100,5.92000,22723.0,1.27000
2015-06-02T14:24:00.000Z,5.65000,0.500000,-0.900000,5.55000,327.200,5.93000,22799.0,1.27000
2015-06-02T14:25:00.000Z,5.46000,0.870000,-0.900000,5.31000,332.100,6.21000,25400.0,1.37000
2015-06-02T14:26:00.000Z,5.52000,0.430000,-0.560000,5.35000,332.100,6.21000,25400.0,1.37000
2015-06-02T14:27:00.000Z,5.79000,-2.37000,2.94000,3.31000,318.700,5.27000,25924.0,1.07000
2015-06-02T14:28:00.000Z,5.74000,-2.79000,3.45000,2.92000,318.700,5.27000,25924.0,1.07000
2015-06-02T14:29:00.000Z,5.79000,-3.23000,3.98000,2.62000,320.900,6.05000,23384.0,1.25000
2015-06-02T14:30:00.000Z,5.80000,-3.25000,3.83000,2.87000,320.600,5.62000,23228.0,1.16000
2015-06-02T14:31:00.000Z,5.83000,-3.23000,4.13000,2.52000,318.800,4.95000,24271.0,1.01000
2015-06-02T14:32:00.000Z,5.85000,-3.26000,4.21000,2.37000,318.700,4.90000,24600.0,1.00000
2015-06-02T14:33:00.000Z,5.97000,-2.36000,3.74000,4.00000,318.300,4.98000,24904.0,1.01000
2015-06-02T14:34:00.000Z,5.86000,-0.800000,2.42000,4.53000,318.100,5.10000,25178.0,1.03000
2015-06-02T14:35:00.000Z,5.95000,-1.64000,3.16000,4.75000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:36:00.000Z,5.82000,-1.33000,2.83000,4.79000,325.000,5.25000,22302.0,1.11000
2015-06-02T14:37:00.000Z,5.91000,-1.61000,2.96000,4.80000,325.400,5.28000,21600.0,1.12000
2015-06-02T14:38:00.000Z,5.83000,-0.640000,2.07000,4.45000,326.600,5.28000,24211.0,1.13000
2015-06-02T14:39:00.000Z,5.64000,1.75000,0.310000,4.79000,329.300,5.33000,26086.0,1.16000
2015-06-02T14:40:00.000Z,5.69000,1.11000,0.910000,4.89000,343.000,5.31000,25990.0,1.25000
2015-06-02T14:41:00.000Z,5.72000,0.770000,1.52000,4.63000,342.700,5.15000,25491.0,1.21000
2015-06-02T14:42:00.000Z,5.61000,2.49000,0.540000,4.99000,342.200,5.36000,27294.0,1.26000
2015-06-02T14:43:00.000Z,9999.99,9999.99,9999.99,9999.99,342.200,5.36000,27294.0,1.26000
2015-06-02T14:44:00.000Z,5.59000,2.37000,0.540000,5.03000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:45:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:46:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:47:00.000Z,5.54000,1.60000,0.640000,5.27000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:48:00.000Z,5.51000,1.67000,0.420000,5.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:49:00.000Z,5.54000,1.70000,0.280000,5.25000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:50:00.000Z,5.55000,1.72000,0.210000,5.26000,334.600,5.75000,31782.0,1.29000
2015-06-02T14:51:00.000Z,5.55000,1.95000,0.160000,5.19000,334.600,5.75000,31782.0,1.29000
2015-06-02T14:52:00.000Z,5.55000,2.04000,-0.0200000,5.15000,334.600,5.75000,31782.0,1.29000
2015-06-02T14:53:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:54:00.000Z,5.55000,2.06000,0.280000,5.14000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:55:00.000Z,5.52000,1.92000,0.350000,5.17000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:56:00.000Z,5.52000,1.92000,0.350000,5.17000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:57:00.000Z,5.52000,1.95000,0.260000,5.16000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:58:00.000Z,5.60000,2.48000,0.100000,5.02000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T14:59:00.000Z,5.50000,1.76000,0.470000,5.20000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:00:00.000Z,6.01000,3.21000,0.830000,5.01000,343.200,6.67000,44485.0,1.57000
2015-06-02T15:01:00.000Z,6.06000,3.52000,1.42000,4.62000,344.100,6.84000,45803.0,1.62000
2015-06-02T15:02:00.000Z,6.08000,3.65000,1.50000,4.53000,344.900,6.98000,46908.0,1.66000
2015-06-02T15:03:00.000Z,6.18000,2.28000,1.73000,5.27000,342.500,6.32000,41140.0,1.48000
2015-06-02T15:04:00.000Z,6.09000,3.40000,1.08000,4.94000,342.500,6.32000,41140.0,1.48000
2015-06-02T15:05:00.000Z,6.08000,3.82000,1.69000,4.32000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:06:00.000Z,6.02000,3.87000,1.19000,4.42000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:07:00.000Z,6.13000,2.79000,1.91000,4.79000,345.100,6.28000,41296.0,1.50000
2015-06-02T15:08:00.000Z,6.02000,3.44000,1.67000,4.54000,345.900,6.39000,44521.0,1.53000
2015-06-02T15:09:00.000Z,5.94000,3.42000,0.770000,4.80000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:10:00.000Z,6.04000,3.56000,1.69000,4.50000,344.200,6.69000,41457.0,1.59000
2015-06-02T15:11:00.000Z,6.21000,2.35000,1.77000,5.07000,343.700,6.57000,47906.0,1.55000
2015-06-02T15:12:00.000Z,6.13000,4.08000,1.94000,3.97000,344.000,6.47000,49110.0,1.53000
2015-06-02T15:13:00.000Z,6.10000,3.94000,2.14000,4.03000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:14:00.000Z,6.17000,4.03000,2.06000,3.98000,342.300,6.62000,41041.0,1.55000
2015-06-02T15:15:00.000Z,6.06000,2.64000,1.87000,4.62000,342.300,6.62000,41041.0,1.55000
2015-06-02T15:16:00.000Z,6.07000,3.84000,1.76000,4.14000,344.200,6.77000,47229.0,1.60000
2015-06-02T15:17:00.000Z,6.14000,4.03000,2.35000,3.62000,344.200,6.77000,47229.0,1.60000
2015-06-02T15:18:00.000Z,6.14000,3.74000,1.74000,4.10000,340.600,6.26000,47088.0,1.45000
2015-06-02T15:19:00.000Z,6.13000,3.35000,1.79000,4.26000,340.600,6.26000,47088.0,1.45000
2015-06-02T15:20:00.000Z,6.06000,3.83000,1.90000,4.03000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:21:00.000Z,6.08000,4.34000,1.70000,3.43000,342.900,6.81000,44474.0,1.60000
2015-06-02T15:22:00.000Z,6.10000,3.39000,1.69000,4.08000,345.100,6.98000,44959.0,1.66000
2015-06-02T15:23:00.000Z,6.13000,4.43000,1.77000,3.55000,348.400,5.82000,50674.0,1.41000
2015-06-02T15:24:00.000Z,6.00000,4.43000,1.09000,3.64000,344.800,6.53000,48636.0,1.55000
2015-06-02T15:25:00.000Z,5.98000,3.92000,1.41000,4.03000,342.700,6.96000,47405.0,1.63000
2015-06-02T15:26:00.000Z,6.19000,2.36000,2.74000,4.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:27:00.000Z,5.98000,3.88000,1.95000,3.54000,346.900,6.06000,46186.0,1.46000
2015-06-02T15:28:00.000Z,5.99000,3.84000,2.08000,3.73000,346.900,6.06000,46186.0,1.46000
2015-06-02T15:29:00.000Z,6.17000,2.47000,2.31000,4.66000,339.800,7.16000,44437.0,1.65000
2015-06-02T15:30:00.000Z,6.09000,2.81000,2.37000,4.60000,341.700,6.51000,40378.0,1.52000
2015-06-02T15:31:00.000Z,6.08000,2.16000,2.35000,4.89000,342.700,6.17000,38215.0,1.45000
2015-06-02T15:32:00.000Z,6.22000,1.37000,2.34000,5.33000,341.200,6.79000,46459.0,1.58000
2015-06-02T15:33:00.000Z,6.15000,2.02000,2.75000,4.82000,341.200,6.79000,46459.0,1.58000
2015-06-02T15:34:00.000Z,6.15000,2.34000,2.40000,4.78000,337.700,6.03000,35492.0,1.38000
2015-06-02T15:35:00.000Z,6.25000,1.64000,2.37000,5.21000,337.700,6.02000,35492.0,1.37000
2015-06-02T15:36:00.000Z,6.19000,1.77000,2.79000,4.93000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T15:37:00.000Z,6.23000,1.74000,3.01000,4.94000,340.000,6.11000,26037.0,1.41000
2015-06-02T15:38:00.000Z,6.29000,0.980000,3.64000,4.96000,341.900,6.46000,36476.0,1.51000
2015-06-02T15:39:00.000Z,6.19000,1.66000,2.60000,5.12000,337.300,5.34000,32698.0,1.22000
2015-06-02T15:40:00.000Z,6.34000,0.940000,3.96000,4.87000,337.300,5.34000,32698.0,1.22000
2015-06-02T15:41:00.000Z,6.28000,1.68000,2.50000,5.22000,336.600,5.38000,25359.0,1.22000
2015-06-02T15:42:00.000Z,6.39000,1.13000,4.17000,4.66000,336.600,5.38000,25359.0,1.22000
2015-06-02T15:43:00.000Z,6.28000,1.89000,2.97000,4.85000,338.200,6.05000,38470.0,1.38000
2015-06-02T15:44:00.000Z,6.24000,2.02000,2.41000,5.10000,337.500,5.36000,32618.0,1.22000
2015-06-02T15:45:00.000Z,6.36000,1.95000,2.83000,4.94000,340.000,6.40000,36995.0,1.48000
2015-06-02T15:46:00.000Z,6.31000,1.67000,3.36000,4.76000,336.500,5.14000,26769.0,1.16000
2015-06-02T15:47:00.000Z,6.30000,1.23000,4.35000,4.35000,336.100,5.01000,25773.0,1.13000
2015-06-02T15:48:00.000Z,6.30000,1.56000,3.12000,4.97000,336.200,5.00000,30218.0,1.13000
2015-06-02T15:49:00.000Z,6.33000,1.59000,3.34000,4.94000,336.700,5.04000,27980.0,1.14000
2015-06-02T15:50:00.000Z,6.33000,1.32000,4.38000,4.37000,337.600,5.12000,23567.0,1.17000
2015-06-02T15:51:00.000Z,6.31000,1.31000,3.60000,4.74000,339.100,6.12000,38090.0,1.41000
2015-06-02T15:52:00.000Z,6.28000,1.14000,3.38000,4.89000,336.500,5.09000,30555.0,1.15000
2015-06-02T15:53:00.000Z,6.06000,1.78000,3.60000,4.51000,337.900,5.67000,29084.0,1.29000
2015-06-02T15:54:00.000Z,6.09000,1.42000,3.18000,4.81000,337.900,5.67000,29084.0,1.29000
2015-06-02T15:55:00.000Z,6.04000,1.51000,2.72000,4.93000,339.700,5.74000,30431.0,1.32000
2015-06-02T15:56:00.000Z,5.80000,1.53000,3.71000,4.17000,338.800,6.10000,31530.0,1.40000
2015-06-02T15:57:00.000Z,5.92000,1.50000,3.40000,4.49000,337.500,6.29000,33019.0,1.43000
2015-06-02T15:58:00.000Z,5.74000,1.40000,3.81000,4.04000,337.800,6.07000,35760.0,1.39000
2015-06-02T15:59:00.000Z,5.79000,1.30000,3.90000,4.07000,338.100,6.07000,37108.0,1.39000
2015-06-02T16:00:00.000Z,5.80000,1.35000,3.90000,4.06000,337.100,6.22000,34786.0,1.41000
2015-06-02T16:01:00.000Z,5.82000,1.59000,3.96000,3.96000,337.100,6.22000,34786.0,1.41000
2015-06-02T16:02:00.000Z,5.75000,1.54000,4.06000,3.76000,338.400,5.77000,35691.0,1.32000
2015-06-02T16:03:00.000Z,5.90000,1.31000,3.93000,4.18000,338.300,5.80000,35365.0,1.33000
2015-06-02T16:04:00.000Z,6.01000,1.34000,4.05000,4.21000,338.300,5.82000,34407.0,1.33000
2015-06-02T16:05:00.000Z,6.08000,1.39000,3.92000,4.43000,339.300,5.64000,34689.0,1.30000
2015-06-02T16:06:00.000Z,5.92000,1.44000,4.01000,4.11000,337.400,5.83000,30686.0,1.33000
2015-06-02T16:07:00.000Z,5.84000,1.11000,4.37000,3.69000,336.600,5.62000,33790.0,1.27000
2015-06-02T16:08:00.000Z,6.21000,1.18000,4.44000,4.18000,333.700,5.76000,31223.0,1.28000
2015-06-02T16:09:00.000Z,6.07000,1.18000,4.38000,4.04000,336.300,5.30000,31903.0,1.20000
2015-06-02T16:10:00.000Z,6.03000,1.09000,4.24000,4.14000,338.000,5.51000,34681.0,1.26000
2015-06-02T16:11:00.000Z,6.16000,1.00000,4.37000,4.22000,337.700,5.33000,28840.0,1.22000
2015-06-02T16:12:00.000Z,6.15000,0.990000,4.46000,4.11000,336.500,5.03000,34778.0,1.14000
2015-06-02T16:13:00.000Z,6.11000,1.14000,4.55000,3.89000,335.800,5.04000,29515.0,1.14000
2015-06-02T16:14:00.000Z,6.14000,1.13000,4.44000,4.07000,335.800,5.04000,29515.0,1.14000
2015-06-02T16:15:00.000Z,6.03000,0.870000,4.35000,4.06000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:16:00.000Z,6.07000,1.02000,4.63000,3.75000,336.700,5.49000,29410.0,1.24000
2015-06-02T16:17:00.000Z,6.19000,1.28000,4.62000,3.90000,336.700,5.49000,29324.0,1.24000
2015-06-02T16:18:00.000Z,6.24000,1.15000,4.81000,3.78000,337.700,5.54000,25283.0,1.26000
2015-06-02T16:19:00.000Z,6.25000,0.970000,5.08000,3.51000,336.900,4.71000,29733.0,1.07000
2015-06-02T16:20:00.000Z,6.31000,0.680000,5.09000,3.67000,335.300,4.84000,26969.0,1.09000
2015-06-02T16:21:00.000Z,6.40000,0.760000,4.85000,4.10000,332.300,4.81000,30152.0,1.06000
2015-06-02T16:22:00.000Z,6.29000,0.780000,5.02000,3.67000,333.600,4.76000,29902.0,1.06000
2015-06-02T16:23:00.000Z,6.22000,-0.430000,4.61000,3.99000,333.900,4.98000,28016.0,1.11000
2015-06-02T16:24:00.000Z,6.27000,-0.500000,4.73000,3.94000,331.800,4.38000,29034.0,0.960000
2015-06-02T16:25:00.000Z,6.31000,0.500000,5.58000,2.83000,332.300,4.41000,28589.0,0.970000
2015-06-02T16:26:00.000Z,6.34000,0.330000,4.57000,4.32000,334.100,4.71000,27782.0,1.05000
2015-06-02T16:27:00.000Z,6.21000,0.180000,4.18000,4.57000,332.400,4.96000,31521.0,1.10000
2015-06-02T16:28:00.000Z,6.15000,0.330000,4.92000,3.58000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:29:00.000Z,6.27000,0.0200000,4.63000,4.20000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:30:00.000Z,6.27000,0.0200000,4.63000,4.21000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:31:00.000Z,6.29000,0.0100000,4.84000,4.02000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:32:00.000Z,6.23000,-0.660000,4.76000,3.94000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:33:00.000Z,6.22000,-0.790000,4.86000,3.77000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:34:00.000Z,6.18000,-0.990000,4.93000,3.57000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:35:00.000Z,6.23000,-0.510000,4.89000,3.79000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:36:00.000Z,6.24000,0.0700000,4.80000,3.85000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:37:00.000Z,6.27000,1.82000,4.44000,4.02000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:38:00.000Z,6.25000,2.00000,4.27000,4.09000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:39:00.000Z,6.24000,1.86000,4.29000,4.10000,339.600,5.97000,28352.0,1.38000
2015-06-02T16:40:00.000Z,6.21000,2.12000,4.45000,3.74000,339.600,5.97000,28352.0,1.38000
2015-06-02T16:41:00.000Z,6.21000,1.55000,4.85000,3.53000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:42:00.000Z,6.20000,0.850000,5.01000,3.53000,335.800,4.89000,30082.0,1.10000
2015-06-02T16:43:00.000Z,6.17000,0.920000,4.80000,3.75000,335.800,4.89000,30082.0,1.10000
2015-06-02T16:44:00.000Z,6.26000,0.590000,5.18000,3.44000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:45:00.000Z,6.29000,0.680000,4.88000,3.88000,329.000,4.38000,27102.0,0.950000
2015-06-02T16:46:00.000Z,6.25000,0.870000,4.87000,3.77000,331.200,4.56000,29633.0,1.00000
2015-06-02T16:47:00.000Z,6.03000,-0.0600000,5.52000,2.42000,333.900,5.01000,29860.0,1.12000
2015-06-02T16:48:00.000Z,6.01000,0.0500000,5.44000,2.54000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T16:49:00.000Z,6.00000,0.130000,5.33000,2.76000,331.900,4.79000,28109.0,1.06000
2015-06-02T16:50:00.000Z,6.17000,0.420000,5.36000,2.99000,331.300,4.37000,31544.0,0.960000
2015-06-02T16:51:00.000Z,6.24000,0.470000,5.36000,3.15000,332.100,4.38000,28100.0,0.970000
2015-06-02T16:52:00.000Z,6.22000,0.580000,5.36000,3.09000,332.700,4.36000,31280.0,0.970000
2015-06-02T16:53:00.000Z,6.39000,0.640000,5.12000,3.76000,332.700,4.36000,31272.0,0.970000
2015-06-02T16:54:00.000Z,6.37000,0.550000,5.21000,3.63000,333.600,4.35000,25443.0,0.970000
2015-06-02T16:55:00.000Z,6.31000,0.630000,5.25000,3.44000,332.700,4.18000,28429.0,0.930000
2015-06-02T16:56:00.000Z,6.27000,0.550000,5.31000,3.30000,333.400,4.73000,25415.0,1.05000
2015-06-02T16:57:00.000Z,6.26000,0.310000,5.28000,3.35000,332.300,4.39000,28124.0,0.970000
2015-06-02T16:58:00.000Z,6.32000,0.390000,5.35000,3.33000,331.800,4.38000,25739.0,0.960000
2015-06-02T16:59:00.000Z,6.29000,0.340000,5.30000,3.36000,330.700,4.34000,26309.0,0.950000
2015-06-02T17:00:00.000Z,6.32000,0.360000,5.33000,3.39000,330.500,4.35000,26345.0,0.950000
2015-06-02T17:01:00.000Z,6.23000,0.290000,5.24000,3.35000,330.900,4.39000,25466.0,0.960000
2015-06-02T17:02:00.000Z,6.26000,0.500000,5.31000,3.28000,332.100,4.79000,28738.0,1.06000
2015-06-02T17:03:00.000Z,6.27000,0.610000,5.31000,3.27000,331.600,4.53000,28117.0,1.00000
2015-06-02T17:04:00.000Z,6.22000,0.560000,5.22000,3.33000,332.000,4.32000,26904.0,0.950000
2015-06-02T17:05:00.000Z,6.23000,0.340000,5.27000,3.32000,332.600,4.37000,26658.0,0.970000
2015-06-02T17:06:00.000Z,6.24000,0.110000,5.43000,3.06000,331.100,4.29000,27963.0,0.940000
2015-06-02T17:07:00.000Z,6.12000,0.180000,5.59000,2.27000,336.300,4.57000,28677.0,1.03000
2015-06-02T17:08:00.000Z,6.13000,0.730000,5.95000,1.22000,336.300,4.57000,28677.0,1.03000
2015-06-02T17:09:00.000Z,6.14000,0.770000,5.73000,2.00000,332.700,4.36000,28491.0,0.970000
2015-06-02T17:10:00.000Z,6.13000,0.550000,5.66000,2.30000,332.700,4.36000,28530.0,0.970000
2015-06-02T17:11:00.000Z,6.15000,0.500000,5.76000,2.09000,332.100,4.42000,31412.0,0.970000
2015-06-02T17:12:00.000Z,6.18000,0.690000,5.69000,2.28000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T17:13:00.000Z,6.15000,0.600000,5.61000,2.46000,331.500,4.52000,27197.0,0.990000
2015-06-02T17:14:00.000Z,6.08000,0.500000,5.72000,2.01000,331.200,4.40000,27777.0,0.970000
2015-06-02T17:15:00.000Z,6.11000,0.430000,5.76000,1.95000,330.900,4.24000,28507.0,0.930000
2015-06-02T17:16:00.000Z,6.10000,0.470000,5.76000,1.90000,329.900,4.49000,24630.0,0.980000
2015-06-02T17:17:00.000Z,6.17000,0.760000,5.42000,2.84000,331.900,4.45000,24970.0,0.980000
2015-06-02T17:18:00.000Z,6.11000,0.740000,5.26000,2.98000,332.900,4.53000,24711.0,1.00000
2015-06-02T17:19:00.000Z,6.09000,0.680000,5.78000,1.74000,331.100,4.55000,29029.0,1.00000
2015-06-02T17:20:00.000Z,6.09000,0.880000,5.92000,0.980000,332.100,5.05000,22618.0,1.11000
2015-06-02T17:21:00.000Z,6.07000,0.390000,5.18000,3.02000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T17:22:00.000Z,6.06000,0.390000,4.71000,3.78000,330.200,4.66000,28274.0,1.02000
